run_id,model_id,fraction_code,seed,domain,class_index,class_name,positive_count,negative_count,average_precision,recall_at_0_5,recall_at_source_v_threshold,f1_at_0_5,f1_at_source_v_threshold,ece_15bin,in_c_source
week5-m4-f01-seed17,M4,01,17,I,1,Arable land,1036,1964,0.5712327548603349,0.7461389961389961,0.6998069498069498,0.5511586452762923,0.5418535127055306,0.3195094521071494,True
week5-m4-f01-seed17,M4,01,17,I,2,"Beaches, dunes, sands",24,2976,0.03110194897570111,0.041666666666666664,0.0,0.02247191011235955,0.0,0.026704991920831145,False
week5-m4-f01-seed17,M4,01,17,I,3,Broad-leaved forest,718,2282,0.3400953509605437,0.8105849582172702,0.6810584958217271,0.49217758985200843,0.4604519774011299,0.2763721389885599,True
week5-m4-f01-seed17,M4,01,17,I,4,Coastal wetlands,1,2999,0.001218026796589525,0.0,0.0,0.0,0.0,0.00012294217826891744,False
week5-m4-f01-seed17,M4,01,17,I,5,Complex cultivation patterns,665,2335,0.3929547215098172,0.7789473684210526,0.7022556390977444,0.4549846288976724,0.452081316553727,0.3076921070288283,True
week5-m4-f01-seed17,M4,01,17,I,6,Coniferous forest,580,2420,0.35879994370052287,0.8103448275862069,0.7724137931034483,0.4517059106198943,0.458546571136131,0.3070030929643446,True
week5-m4-f01-seed17,M4,01,17,I,7,Industrial or commercial units,87,2913,0.05398807226789701,0.12643678160919541,0.05747126436781609,0.07801418439716312,0.046948356807511735,0.07322347381193461,True
week5-m4-f01-seed17,M4,01,17,I,8,Inland waters,208,2792,0.1858661087326327,0.4855769230769231,0.41346153846153844,0.23962040332147094,0.2555720653789004,0.18418528488478536,True
week5-m4-f01-seed17,M4,01,17,I,9,Inland wetlands,273,2727,0.11002844470256183,0.018315018315018316,0.003663003663003663,0.031055900621118012,0.006872852233676976,0.08730593067351776,True
week5-m4-f01-seed17,M4,01,17,I,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",694,2306,0.2535784137931716,0.7175792507204611,0.6239193083573487,0.3988786543852623,0.3742437337942956,0.38239878618621004,True
week5-m4-f01-seed17,M4,01,17,I,11,Marine waters,617,2383,0.9441107502818102,0.9416531604538088,0.9367909238249594,0.717283950617284,0.7377153797064454,0.13245437105833519,True
week5-m4-f01-seed17,M4,01,17,I,12,Mixed forest,812,2188,0.3915302051346133,0.7056650246305419,0.6219211822660099,0.5046235138705416,0.4926829268292683,0.2529967567424359,True
week5-m4-f01-seed17,M4,01,17,I,13,"Moors, heathland and sclerophyllous vegetation",107,2893,0.07504759081384232,0.06542056074766354,0.028037383177570093,0.08284023668639054,0.041379310344827586,0.04810757421395636,True
week5-m4-f01-seed17,M4,01,17,I,14,Natural grassland and sparsely vegetated areas,70,2930,0.03210894440295276,0.0,0.0,0.0,0.0,0.030478122507759168,True
week5-m4-f01-seed17,M4,01,17,I,15,Pastures,1100,1900,0.6681709207382702,0.8972727272727272,0.8563636363636363,0.6723433242506812,0.6853401236813387,0.23344513223605137,True
week5-m4-f01-seed17,M4,01,17,I,16,Permanent crops,151,2849,0.07343428684096691,0.0,0.0,0.0,0.0,0.045186407485433,True
week5-m4-f01-seed17,M4,01,17,I,17,"Transitional woodland, shrub",326,2674,0.2226060610344407,0.4110429447852761,0.3006134969325153,0.2954796030871003,0.27412587412587414,0.16205589093077832,True
week5-m4-f01-seed17,M4,01,17,I,18,Urban fabric,613,2387,0.3630547068360755,0.5628058727569332,0.4535073409461664,0.3949627933600458,0.3847750865051903,0.22920273174489494,True
week5-m4-f01-seed17,M4,01,17,Finland,0,Agro-forestry areas,0,4000,,,,,,7.62713263413266e-05,False
week5-m4-f01-seed17,M4,01,17,Finland,1,Arable land,457,3543,0.3351137912815472,0.5492341356673961,0.48577680525164113,0.27267789244975554,0.27373612823674476,0.2513573355272458,True
week5-m4-f01-seed17,M4,01,17,Finland,2,"Beaches, dunes, sands",1,3999,0.00041893590280687055,0.0,0.0,0.0,0.0,0.004851226839763445,False
week5-m4-f01-seed17,M4,01,17,Finland,3,Broad-leaved forest,229,3771,0.05098625520884984,0.7729257641921398,0.6899563318777293,0.1111111111111111,0.10664866689166386,0.6285372669627751,True
week5-m4-f01-seed17,M4,01,17,Finland,4,Coastal wetlands,10,3990,0.007885277037801298,0.0,0.0,0.0,0.0,0.002375873464147292,False
week5-m4-f01-seed17,M4,01,17,Finland,5,Complex cultivation patterns,21,3979,0.014367083029025632,1.0,1.0,0.015217391304347827,0.018808777429467086,0.6446310917290654,True
week5-m4-f01-seed17,M4,01,17,Finland,6,Coniferous forest,2776,1224,0.9336979838015508,0.9229106628242075,0.8904899135446686,0.9073844519213742,0.8992360858493997,0.06494591748902168,True
week5-m4-f01-seed17,M4,01,17,Finland,7,Industrial or commercial units,32,3968,0.01872185833459303,0.03125,0.03125,0.012195121951219513,0.029411764705882353,0.08352174426176683,True
week5-m4-f01-seed17,M4,01,17,Finland,8,Inland waters,985,3015,0.37306848086862515,0.43756345177664974,0.36243654822335025,0.38074204946996465,0.3695652173913043,0.24670659545170454,True
week5-m4-f01-seed17,M4,01,17,Finland,9,Inland wetlands,530,3470,0.0993084055313757,0.020754716981132074,0.009433962264150943,0.02386117136659436,0.015698587127158554,0.21313427340586566,True
week5-m4-f01-seed17,M4,01,17,Finland,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",588,3412,0.21437978202158675,0.641156462585034,0.5595238095238095,0.33675748101831177,0.3304871923656454,0.3127239028936691,True
week5-m4-f01-seed17,M4,01,17,Finland,11,Marine waters,892,3108,0.7654964618669773,0.4854260089686099,0.45739910313901344,0.6230215827338129,0.5982404692082112,0.12123487855379553,True
week5-m4-f01-seed17,M4,01,17,Finland,12,Mixed forest,2082,1918,0.6349990196240203,0.6517771373679154,0.6104707012487992,0.611674554879423,0.6113516113516113,0.26822627558843953,True
week5-m4-f01-seed17,M4,01,17,Finland,13,"Moors, heathland and sclerophyllous vegetation",26,3974,0.006595928238603049,0.0,0.0,0.0,0.0,0.013424070469969495,True
week5-m4-f01-seed17,M4,01,17,Finland,14,Natural grassland and sparsely vegetated areas,2,3998,0.012752535552111375,0.5,0.0,0.019417475728155338,0.0,0.056540137880454505,True
week5-m4-f01-seed17,M4,01,17,Finland,15,Pastures,3,3997,0.00236197663285397,1.0,1.0,0.0025412960609911056,0.002967359050445104,0.6195502627766659,True
week5-m4-f01-seed17,M4,01,17,Finland,16,Permanent crops,1,3999,0.0003405994550408719,0.0,0.0,0.0,0.0,0.001251357977647305,True
week5-m4-f01-seed17,M4,01,17,Finland,17,"Transitional woodland, shrub",1574,2426,0.48097788228764704,0.3462515883100381,0.2928843710292249,0.4249512670565302,0.38772077375946173,0.23672184597188778,True
week5-m4-f01-seed17,M4,01,17,Finland,18,Urban fabric,116,3884,0.045659024508125035,0.6637931034482759,0.2672413793103448,0.08627450980392157,0.05232067510548523,0.4021247607447009,True
week5-m4-f01-seed17,M4,01,17,Portugal,0,Agro-forestry areas,1408,2592,0.3842769725378421,0.0,0.0,0.0,0.0,0.35188344131260396,False
week5-m4-f01-seed17,M4,01,17,Portugal,1,Arable land,1646,2354,0.5576781007747427,0.9538274605103281,0.9064398541919806,0.6264964086193137,0.6155115511551155,0.3903852555020989,True
week5-m4-f01-seed17,M4,01,17,Portugal,2,"Beaches, dunes, sands",46,3954,0.03529515190348954,0.021739130434782608,0.021739130434782608,0.03508771929824561,0.038461538461538464,0.007629541433409785,False
week5-m4-f01-seed17,M4,01,17,Portugal,3,Broad-leaved forest,1588,2412,0.5089884779785353,0.8318639798488665,0.6939546599496221,0.586329338659565,0.5655632537849627,0.2899890129168256,True
week5-m4-f01-seed17,M4,01,17,Portugal,4,Coastal wetlands,45,3955,0.04062780750417889,0.0,0.0,0.0,0.0,0.011093555554538994,False
week5-m4-f01-seed17,M4,01,17,Portugal,5,Complex cultivation patterns,816,3184,0.2731171365321078,0.8786764705882353,0.8259803921568627,0.3773684210526316,0.3824113475177305,0.5046788791452637,True
week5-m4-f01-seed17,M4,01,17,Portugal,6,Coniferous forest,385,3615,0.09980500116294093,0.9038961038961039,0.8207792207792208,0.1915244909190974,0.18377435300959583,0.6222611221567658,True
week5-m4-f01-seed17,M4,01,17,Portugal,7,Industrial or commercial units,95,3905,0.02573195722464712,0.06315789473684211,0.021052631578947368,0.01639344262295082,0.007936507936507936,0.1537267869369349,True
week5-m4-f01-seed17,M4,01,17,Portugal,8,Inland waters,206,3794,0.06895736171338122,0.0825242718446602,0.05825242718446602,0.06538461538461539,0.05660377358490566,0.11494860356857158,True
week5-m4-f01-seed17,M4,01,17,Portugal,9,Inland wetlands,4,3996,0.021948629769138455,0.25,0.0,0.08695652173913043,0.0,0.032193425970033974,True
week5-m4-f01-seed17,M4,01,17,Portugal,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",763,3237,0.18955761665048376,0.9305373525557011,0.8335517693315858,0.3523573200992556,0.3402889245585875,0.5543582493780839,True
week5-m4-f01-seed17,M4,01,17,Portugal,11,Marine waters,498,3502,0.9040188287677348,0.8594377510040161,0.8534136546184738,0.900105152471083,0.9042553191489362,0.016526022979783735,True
week5-m4-f01-seed17,M4,01,17,Portugal,12,Mixed forest,587,3413,0.15193812123657144,0.6729131175468483,0.5809199318568995,0.26003949967083606,0.25009167583425007,0.4711282163140825,True
week5-m4-f01-seed17,M4,01,17,Portugal,13,"Moors, heathland and sclerophyllous vegetation",507,3493,0.21641832434795638,0.0,0.0,0.0,0.0,0.09292252606699757,True
week5-m4-f01-seed17,M4,01,17,Portugal,14,Natural grassland and sparsely vegetated areas,50,3950,0.01579009393616281,0.0,0.0,0.0,0.0,0.019302607667512583,True
week5-m4-f01-seed17,M4,01,17,Portugal,15,Pastures,579,3421,0.15194115642734943,0.7910189982728842,0.6442141623488774,0.2764031382015691,0.26747938329150234,0.4848594678882709,True
week5-m4-f01-seed17,M4,01,17,Portugal,16,Permanent crops,963,3037,0.25388601464546473,0.0,0.0,0.0,0.0,0.23565838384549,True
week5-m4-f01-seed17,M4,01,17,Portugal,17,"Transitional woodland, shrub",1752,2248,0.5132654866712039,0.1797945205479452,0.10445205479452055,0.2683134582623509,0.1771539206195547,0.2851631095827924,True
week5-m4-f01-seed17,M4,01,17,Portugal,18,Urban fabric,325,3675,0.12670340321218226,0.7784615384615384,0.5876923076923077,0.211892797319933,0.2431572246976448,0.4245820062857676,True
week5-m4-f10-seed17,M4,10,17,I,0,Agro-forestry areas,0,3000,,,,,,7.830331045137584e-05,False
week5-m4-f10-seed17,M4,10,17,I,1,Arable land,1036,1964,0.704328565310303,0.8832046332046332,0.9034749034749034,0.6329989622967831,0.6256684491978609,0.2611688250977361,True
week5-m4-f10-seed17,M4,10,17,I,2,"Beaches, dunes, sands",24,2976,0.030957776950782112,0.0,0.0,0.0,0.0,0.004333797249607112,False
week5-m4-f10-seed17,M4,10,17,I,3,Broad-leaved forest,718,2282,0.4141531603796266,0.6810584958217271,0.7353760445682451,0.5010245901639344,0.49207828518173347,0.20747534847291269,True
week5-m4-f10-seed17,M4,10,17,I,4,Coastal wetlands,1,2999,0.00041911148365465214,0.0,0.0,0.0,0.0,4.051556658060223e-05,False
week5-m4-f10-seed17,M4,10,17,I,5,Complex cultivation patterns,665,2335,0.39938646999348576,0.6736842105263158,0.7112781954887218,0.4975013881177124,0.5005291005291005,0.18838885221984078,True
week5-m4-f10-seed17,M4,10,17,I,6,Coniferous forest,580,2420,0.6900718084337865,0.7327586206896551,0.7482758620689656,0.6348020911127707,0.6335766423357664,0.088367787016627,True
week5-m4-f10-seed17,M4,10,17,I,7,Industrial or commercial units,87,2913,0.2565937687718348,0.16091954022988506,0.16091954022988506,0.25225225225225223,0.24561403508771928,0.008341935688821949,True
week5-m4-f10-seed17,M4,10,17,I,8,Inland waters,208,2792,0.2948295585031802,0.2980769230769231,0.3269230769230769,0.33513513513513515,0.35233160621761656,0.05145568669003406,True
week5-m4-f10-seed17,M4,10,17,I,9,Inland wetlands,273,2727,0.09250326245564014,0.01098901098901099,0.01098901098901099,0.021052631578947368,0.02040816326530612,0.07345943668748453,True
week5-m4-f10-seed17,M4,10,17,I,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",694,2306,0.3549430765614599,0.5878962536023055,0.6296829971181557,0.4657534246575342,0.468130690948045,0.17701845283988163,True
week5-m4-f10-seed17,M4,10,17,I,11,Marine waters,617,2383,0.9649867942207974,0.8638573743922204,0.873581847649919,0.9221453287197232,0.927710843373494,0.0343300565291443,True
week5-m4-f10-seed17,M4,10,17,I,12,Mixed forest,812,2188,0.5868236800686114,0.6970443349753694,0.7179802955665024,0.6292384658143413,0.6268817204301075,0.11852981381138569,True
week5-m4-f10-seed17,M4,10,17,I,13,"Moors, heathland and sclerophyllous vegetation",107,2893,0.05581570791335088,0.0,0.009345794392523364,0.0,0.015503875968992248,0.0330265321716436,True
week5-m4-f10-seed17,M4,10,17,I,14,Natural grassland and sparsely vegetated areas,70,2930,0.04790212278499385,0.07142857142857142,0.08571428571428572,0.06451612903225806,0.07100591715976332,0.03757622641669376,True
week5-m4-f10-seed17,M4,10,17,I,15,Pastures,1100,1900,0.7695613568166488,0.7509090909090909,0.7809090909090909,0.7041773231031543,0.707869798104656,0.0737453713138942,True
week5-m4-f10-seed17,M4,10,17,I,16,Permanent crops,151,2849,0.10405564970923276,0.0,0.0,0.0,0.0,0.034327762776185856,True
week5-m4-f10-seed17,M4,10,17,I,17,"Transitional woodland, shrub",326,2674,0.17421911138971652,0.3619631901840491,0.4110429447852761,0.2559652928416486,0.25769230769230766,0.15255519569188913,True
week5-m4-f10-seed17,M4,10,17,I,18,Urban fabric,613,2387,0.6444237211494666,0.5138662316476346,0.5513866231647635,0.5811808118081181,0.5924627519719544,0.03683221626224096,True
week5-m4-f10-seed17,M4,10,17,Finland,0,Agro-forestry areas,0,4000,,,,,,8.349637003665624e-05,False
week5-m4-f10-seed17,M4,10,17,Finland,1,Arable land,457,3543,0.37003433254810314,0.6083150984682714,0.6608315098468271,0.383184011026878,0.37702871410736577,0.18710758206921438,True
week5-m4-f10-seed17,M4,10,17,Finland,2,"Beaches, dunes, sands",1,3999,0.002967359050445104,0.0,0.0,0.0,0.0,0.002341167141825907,False
week5-m4-f10-seed17,M4,10,17,Finland,3,Broad-leaved forest,229,3771,0.0541709444308238,0.7991266375545851,0.8296943231441049,0.11230438784903345,0.11166617690273288,0.6387737036457981,True
week5-m4-f10-seed17,M4,10,17,Finland,4,Coastal wetlands,10,3990,0.03784070879639068,0.0,0.0,0.0,0.0,0.002196243245319971,False
week5-m4-f10-seed17,M4,10,17,Finland,5,Complex cultivation patterns,21,3979,0.05136597699601832,0.9047619047619048,0.9047619047619048,0.045949214026602174,0.03811434302908726,0.27566390533824714,True
week5-m4-f10-seed17,M4,10,17,Finland,6,Coniferous forest,2776,1224,0.8500398633979357,0.44560518731988474,0.48018731988472624,0.5967197298601061,0.6243559718969555,0.33256364370499586,True
week5-m4-f10-seed17,M4,10,17,Finland,7,Industrial or commercial units,32,3968,0.04188099997514108,0.09375,0.09375,0.056074766355140186,0.05309734513274336,0.03344163983119718,True
week5-m4-f10-seed17,M4,10,17,Finland,8,Inland waters,985,3015,0.41926519715464977,0.14923857868020304,0.1715736040609137,0.2353883106485188,0.2632398753894081,0.18810747224667945,True
week5-m4-f10-seed17,M4,10,17,Finland,9,Inland wetlands,530,3470,0.17149129570297247,0.03773584905660377,0.03773584905660377,0.0667779632721202,0.06525285481239804,0.10061149450987589,True
week5-m4-f10-seed17,M4,10,17,Finland,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",588,3412,0.22281108767565125,0.6360544217687075,0.6751700680272109,0.368836291913215,0.36691312384473196,0.25221467204226566,True
week5-m4-f10-seed17,M4,10,17,Finland,11,Marine waters,892,3108,0.7177134142737488,0.17152466367713004,0.1804932735426009,0.2857142857142857,0.2967741935483871,0.1660158881328023,True
week5-m4-f10-seed17,M4,10,17,Finland,12,Mixed forest,2082,1918,0.6149043434183391,0.5384245917387128,0.5734870317002881,0.5820353063343717,0.6027258960121151,0.24033802927668724,True
week5-m4-f10-seed17,M4,10,17,Finland,13,"Moors, heathland and sclerophyllous vegetation",26,3974,0.03287400971215699,0.38461538461538464,0.38461538461538464,0.07246376811594203,0.06622516556291391,0.0679455323915546,True
week5-m4-f10-seed17,M4,10,17,Finland,14,Natural grassland and sparsely vegetated areas,2,3998,0.00150995864218851,0.0,0.0,0.0,0.0,0.2031102862305961,True
week5-m4-f10-seed17,M4,10,17,Finland,15,Pastures,3,3997,0.0012120602731819819,0.0,0.3333333333333333,0.0,0.001892147587511826,0.3049193095253362,True
week5-m4-f10-seed17,M4,10,17,Finland,16,Permanent crops,1,3999,0.00046189376443418013,0.0,0.0,0.0,0.0,0.00923536679208969,True
week5-m4-f10-seed17,M4,10,17,Finland,17,"Transitional woodland, shrub",1574,2426,0.45961637082999657,0.42312579415501905,0.47966963151207115,0.41599000624609617,0.4475400118553646,0.2418675369595695,True
week5-m4-f10-seed17,M4,10,17,Finland,18,Urban fabric,116,3884,0.1016777130241935,0.3620689655172414,0.4051724137931034,0.168,0.17028985507246377,0.1382809841350293,True
week5-m4-f10-seed17,M4,10,17,Portugal,0,Agro-forestry areas,1408,2592,0.31967849242132934,0.0,0.0,0.0,0.0,0.3519519738928755,False
week5-m4-f10-seed17,M4,10,17,Portugal,1,Arable land,1646,2354,0.6128278017146404,0.9009720534629405,0.9143377885783718,0.6580874195695585,0.6593647316538883,0.2933866005004969,True
week5-m4-f10-seed17,M4,10,17,Portugal,2,"Beaches, dunes, sands",46,3954,0.07990477883723364,0.0,0.0,0.0,0.0,0.01062873789077727,False
week5-m4-f10-seed17,M4,10,17,Portugal,3,Broad-leaved forest,1588,2412,0.5207398273943986,0.5472292191435768,0.5837531486146096,0.5290715372907153,0.5411558669001751,0.19969994085325962,True
week5-m4-f10-seed17,M4,10,17,Portugal,4,Coastal wetlands,45,3955,0.043346290519669664,0.0,0.0,0.0,0.0,0.010998336778864741,False
week5-m4-f10-seed17,M4,10,17,Portugal,5,Complex cultivation patterns,816,3184,0.27924963568640304,0.40318627450980393,0.4387254901960784,0.32477788746298125,0.3316350162112089,0.2288600905264465,True
week5-m4-f10-seed17,M4,10,17,Portugal,6,Coniferous forest,385,3615,0.16754663442356713,0.37922077922077924,0.41818181818181815,0.2528138528138528,0.25821972734562953,0.1662717154373888,True
week5-m4-f10-seed17,M4,10,17,Portugal,7,Industrial or commercial units,95,3905,0.07987681132647866,0.010526315789473684,0.010526315789473684,0.019801980198019802,0.019230769230769232,0.00968258831063753,True
week5-m4-f10-seed17,M4,10,17,Portugal,8,Inland waters,206,3794,0.14022966989563676,0.0970873786407767,0.0970873786407767,0.1606425702811245,0.1593625498007968,0.03501628991272815,True
week5-m4-f10-seed17,M4,10,17,Portugal,9,Inland wetlands,4,3996,0.03839165583335227,0.0,0.0,0.0,0.0,0.020470243452096124,True
week5-m4-f10-seed17,M4,10,17,Portugal,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",763,3237,0.23583859043227767,0.4941022280471822,0.546526867627785,0.32263585793752675,0.3365617433414044,0.24186523622829684,True
week5-m4-f10-seed17,M4,10,17,Portugal,11,Marine waters,498,3502,0.9383641620004182,0.5040160642570282,0.5220883534136547,0.6657824933687002,0.680628272251309,0.0536452024917721,True
week5-m4-f10-seed17,M4,10,17,Portugal,12,Mixed forest,587,3413,0.2288898780056776,0.24361158432708688,0.2879045996592845,0.2409435551811289,0.2618125484120837,0.13971195323028418,True
week5-m4-f10-seed17,M4,10,17,Portugal,13,"Moors, heathland and sclerophyllous vegetation",507,3493,0.1615120026142114,0.06903353057199212,0.08284023668639054,0.09776536312849161,0.11320754716981132,0.13133354379992315,True
week5-m4-f10-seed17,M4,10,17,Portugal,14,Natural grassland and sparsely vegetated areas,50,3950,0.01683830015459389,0.24,0.26,0.03080872913992298,0.031137724550898204,0.19739805057281362,True
week5-m4-f10-seed17,M4,10,17,Portugal,15,Pastures,579,3421,0.1651021236982414,0.1157167530224525,0.14680483592400692,0.14806629834254142,0.1708542713567839,0.13365304736553385,True
week5-m4-f10-seed17,M4,10,17,Portugal,16,Permanent crops,963,3037,0.29029318807398075,0.0,0.0,0.0,0.0,0.2276907579745645,True
week5-m4-f10-seed17,M4,10,17,Portugal,17,"Transitional woodland, shrub",1752,2248,0.535444807933413,0.3715753424657534,0.4315068493150685,0.4454327745466986,0.484304932735426,0.18289786857394438,True
week5-m4-f10-seed17,M4,10,17,Portugal,18,Urban fabric,325,3675,0.3188597396509755,0.3261538461538461,0.3446153846153846,0.3563025210084034,0.34890965732087226,0.08471664416492937,True
week5-m4-f100-seed17,M4,100,17,I,0,Agro-forestry areas,0,3000,,,,,,3.7522698455405245e-05,False
week5-m4-f100-seed17,M4,100,17,I,1,Arable land,1036,1964,0.9199226674361066,0.831081081081081,0.8571428571428571,0.8334946757018393,0.8229842446709916,0.048240044744559785,True
week5-m4-f100-seed17,M4,100,17,I,2,"Beaches, dunes, sands",24,2976,0.09698373934040873,0.0,0.0,0.0,0.0,0.006710232119854137,False
week5-m4-f100-seed17,M4,100,17,I,3,Broad-leaved forest,718,2282,0.6881378250977108,0.637883008356546,0.7200557103064067,0.6374391092553932,0.6628205128205128,0.042788007457677676,True
week5-m4-f100-seed17,M4,100,17,I,4,Coastal wetlands,1,2999,0.0018115942028985507,0.0,0.0,0.0,0.0,0.0001568016795989866,False
week5-m4-f100-seed17,M4,100,17,I,5,Complex cultivation patterns,665,2335,0.5786021607296395,0.6285714285714286,0.706766917293233,0.5733882030178327,0.5749235474006116,0.07805938600903058,True
week5-m4-f100-seed17,M4,100,17,I,6,Coniferous forest,580,2420,0.8647580953490324,0.7689655172413793,0.7982758620689655,0.7900797165633304,0.7847457627118644,0.027308241234335083,True
week5-m4-f100-seed17,M4,100,17,I,7,Industrial or commercial units,87,2913,0.4107005230329514,0.2988505747126437,0.3448275862068966,0.4126984126984127,0.4195804195804196,0.012044645422422527,True
week5-m4-f100-seed17,M4,100,17,I,8,Inland waters,208,2792,0.527635008502993,0.5240384615384616,0.5576923076923077,0.5202863961813843,0.5237020316027088,0.03454755246098903,True
week5-m4-f100-seed17,M4,100,17,I,9,Inland wetlands,273,2727,0.3797895337925237,0.13186813186813187,0.1684981684981685,0.21686746987951808,0.2658959537572254,0.04677380715177864,True
week5-m4-f100-seed17,M4,100,17,I,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",694,2306,0.5087624793862345,0.5230547550432276,0.6556195965417867,0.4801587301587302,0.5161656267725468,0.09494404686783928,True
week5-m4-f100-seed17,M4,100,17,I,11,Marine waters,617,2383,0.9830925326324292,0.8541329011345219,0.8784440842787682,0.9181184668989547,0.9312714776632303,0.03167100438325381,True
week5-m4-f100-seed17,M4,100,17,I,12,Mixed forest,812,2188,0.7536410152830161,0.6206896551724138,0.6884236453201971,0.6871165644171779,0.7171263630532393,0.058489410654683154,True
week5-m4-f100-seed17,M4,100,17,I,13,"Moors, heathland and sclerophyllous vegetation",107,2893,0.1813225263024208,0.11214953271028037,0.12149532710280374,0.1568627450980392,0.15853658536585366,0.031108196861429238,True
week5-m4-f100-seed17,M4,100,17,I,14,Natural grassland and sparsely vegetated areas,70,2930,0.04251179014991982,0.04285714285714286,0.08571428571428572,0.03278688524590164,0.059113300492610835,0.0470748167358356,True
week5-m4-f100-seed17,M4,100,17,I,15,Pastures,1100,1900,0.8935536771636949,0.7863636363636364,0.8245454545454546,0.7972350230414746,0.7842628620838737,0.048716280526432294,True
week5-m4-f100-seed17,M4,100,17,I,16,Permanent crops,151,2849,0.17660952368792424,0.039735099337748346,0.039735099337748346,0.075,0.07272727272727272,0.042020064996162385,True
week5-m4-f100-seed17,M4,100,17,I,17,"Transitional woodland, shrub",326,2674,0.30209224128770873,0.34049079754601225,0.48773006134969327,0.34418604651162793,0.38545454545454544,0.06898224414159193,True
week5-m4-f100-seed17,M4,100,17,I,18,Urban fabric,613,2387,0.8201835322108018,0.6900489396411092,0.7226753670473083,0.7382198952879581,0.7340513670256835,0.02156084019595254,True
week5-m4-f100-seed17,M4,100,17,Finland,0,Agro-forestry areas,0,4000,,,,,,3.07327514328863e-05,False
week5-m4-f100-seed17,M4,100,17,Finland,1,Arable land,457,3543,0.5494713052321116,0.3150984682713348,0.3588621444201313,0.4458204334365325,0.4733044733044733,0.03692261955609212,True
week5-m4-f100-seed17,M4,100,17,Finland,2,"Beaches, dunes, sands",1,3999,0.0026109660574412533,0.0,0.0,0.0,0.0,0.00027051527463583776,False
week5-m4-f100-seed17,M4,100,17,Finland,3,Broad-leaved forest,229,3771,0.07673085950939626,0.35807860262008734,0.43231441048034935,0.12547819433817903,0.1279896574014221,0.2693584069859455,True
week5-m4-f100-seed17,M4,100,17,Finland,4,Coastal wetlands,10,3990,0.023300497569705553,0.0,0.0,0.0,0.0,0.0024056890034155993,False
week5-m4-f100-seed17,M4,100,17,Finland,5,Complex cultivation patterns,21,3979,0.0074778740774907055,0.0,0.0,0.0,0.0,0.112456603690377,True
week5-m4-f100-seed17,M4,100,17,Finland,6,Coniferous forest,2776,1224,0.9386056200243701,0.7669308357348703,0.8202449567723343,0.8345746765974128,0.8633175355450237,0.1513457489221596,True
week5-m4-f100-seed17,M4,100,17,Finland,7,Industrial or commercial units,32,3968,0.42582959702320883,0.28125,0.375,0.391304347826087,0.46153846153846156,0.007237864828569722,True
week5-m4-f100-seed17,M4,100,17,Finland,8,Inland waters,985,3015,0.5518974577128848,0.3928934010152284,0.4385786802030457,0.5163442294863242,0.5510204081632653,0.1375669662631355,True
week5-m4-f100-seed17,M4,100,17,Finland,9,Inland wetlands,530,3470,0.3069352013851753,0.13962264150943396,0.15849056603773584,0.2334384858044164,0.2545454545454545,0.08492284595341387,True
week5-m4-f100-seed17,M4,100,17,Finland,10,"Land principally occupied by agriculture, with significant areas of natural vegetation",588,3412,0.44578158840628046,0.391156462585034,0.5238095238095238,0.4505386875612145,0.4831372549019608,0.0674281878007985,True
week5-m4-f100-seed17,M4,100,17,Finland,11,Marine waters,892,3108,0.9047126660922045,0.8497757847533632,0.8587443946188341,0.8722669735327964,0.8744292237442922,0.042236565249979215,True
week5-m4-f100-seed17,M4,100,17,Finland,12,Mixed forest,2082,1918,0.713184316793924,0.5922190201729106,0.6724303554274735,0.6303680981595092,0.6730769230769231,0.1765336926938278,True
week5-m4-f100-seed17,M4,100,17,Finland,13,"Moors, heathland and sclerophyllous vegetation",26,3974,0.005786964118083273,0.0,0.0,0.0,0.0,0.023758048551945878,True
week5-m4-f100-seed17,M4,100,17,Finland,14,Natural grassland and sparsely vegetated areas,2,3998,0.0017168133841369945,0.0,0.0,0.0,0.0,0.08286255753757132,True
week5-m4-f100-seed17,M4,100,17,Finland,15,Pastures,3,3997,0.00487232729184755,0.6666666666666666,0.6666666666666666,0.00847457627118644,0.005434782608695652,0.20470066402825682,True
week5-m4-f100-seed17,M4,100,17,Finland,16,Permanent crops,1,3999,0.0011641443538998836,0.0,0.0,0.0,0.0,0.01153639585941957,True
week5-m4-f100-seed17,M4,100,17,Finland,17,"Transitional woodland, shrub",1574,2426,0.5633687254300815,0.30940279542566707,0.40088945362134687,0.40907181856362873,0.47159940209267565,0.1762633359618458,True
week5-m4-f100-seed17,M4,100,17,Finland,18,Urban fabric,116,3884,0.33554909842636077,0.46551724137931033,0.5086206896551724,0.23580786026200873,0.20593368237347295,0.08629147260603846,True
week5-m4-f100-seed17,M4,100,17,Portugal,0,Agro-forestry areas,1408,2592,0.34653554279463034,0.0,0.0,0.0,0.0,0.35192720378742964,False
week5-m4-f100-seed17,M4,100,17,Portugal,1,Arable land,1646,2354,0.7105087175546347,0.6464155528554071,0.6974483596597812,0.6485827491618409,0.6595805802930192,0.15129078139731325,True
