run_id,model_id,fraction_code,seed,domain,sample_count,supported_map,all_class_map,macro_f1_at_0_5,micro_f1_at_0_5,macro_f1_at_source_v_threshold,micro_f1_at_source_v_threshold,source_v_threshold,binary_brier_score,macro_classwise_ece_15bin,mgrs_group_count,block_12km_count,country_count,quarter_count
week6-m1-f25-seed17,M1,25,17,Portugal,4000,0.3578609900145221,0.341495206205584,0.28009784298056456,0.36680560818491853,0.2864981717746829,0.37736907480867093,0.44999999999999996,0.14932353341570268,0.13688206679485795,3,286,1,4
week6-m1-f25-seed17,M1,25,17,OOD,8000,0.3640686789101466,,,,,,0.44999999999999996,,,24,1298,2,4
week6-m1-f50-seed17,M1,50,17,I,3000,0.5673656467308741,0.5310262513931806,0.4686353421864456,0.6532118830743585,0.4717093905846166,0.6514122681883024,0.39999999999999997,0.08009309200163112,0.06776741042512019,8,193,5,4
week6-m1-f50-seed17,M1,50,17,Finland,4000,0.36807954772204515,0.3274873432916456,0.2847572225997134,0.5018688569978312,0.29145796133659974,0.505458038599249,0.39999999999999997,0.11304972324178753,0.11856755395336271,21,1012,1,4
week6-m1-f50-seed17,M1,50,17,Portugal,4000,0.3685903086740546,0.342071934959462,0.2909173325953458,0.4010716570697377,0.2964492417824294,0.4123454929152849,0.39999999999999997,0.16225143698342698,0.1569228276324009,3,286,1,4
week6-m1-f50-seed17,M1,50,17,OOD,8000,0.3683349281980499,,,,,,0.39999999999999997,,,24,1298,2,4
week6-m1rgb-f10-seed17,M1RGB,10,17,I,3000,0.4881145522628549,0.455931411250732,0.37752346085018584,0.5976973684210526,0.3832540618618628,0.5956751054852321,0.44999999999999996,0.09373830350010644,0.07646214114605661,8,193,5,4
week6-m1rgb-f10-seed17,M1RGB,10,17,Finland,4000,0.3052643986433803,0.2719658028531653,0.22015592838324827,0.4112601514736746,0.22383908848377956,0.41585195530726254,0.44999999999999996,0.1287121677688128,0.14810303572634892,21,1012,1,4
week6-m1rgb-f10-seed17,M1RGB,10,17,Portugal,4000,0.3135959750346912,0.2996086618086493,0.23485157385497338,0.3796758583608572,0.244002018430252,0.38589913248051755,0.44999999999999996,0.1636427161339702,0.15961405761415665,3,286,1,4
week6-m1rgb-f10-seed17,M1RGB,10,17,OOD,8000,0.3094301868390358,,,,,,0.44999999999999996,,,24,1298,2,4
week6-m2-f05-seed17,M2,05,17,I,3000,0.3446516528071659,0.30838368642911246,0.3107577543428095,0.47614538951133556,0.32001360674093504,0.48826291079812206,0.39999999999999997,0.12405258075529127,0.10746587713848181,8,193,5,4
week6-m2-f05-seed17,M2,05,17,Finland,4000,0.22626413209916457,0.20166789991535497,0.15628368973539652,0.2830333205668326,0.1668243065597016,0.2996032430567535,0.39999999999999997,0.1781780001399917,0.20623244867522209,21,1012,1,4
week6-m2-f05-seed17,M2,05,17,Portugal,4000,0.2709620833015809,0.24726029218878062,0.19944268139627044,0.36382296343810133,0.21760216476577732,0.37492231199502796,0.39999999999999997,0.15273240855783593,0.1457714243915488,3,286,1,4
week6-m2-f05-seed17,M2,05,17,OOD,8000,0.24861310770037273,,,,,,0.39999999999999997,,,24,1298,2,4
week6-m2-f25-seed17,M2,25,17,I,3000,0.431659844032258,0.3861907415457203,0.3569634789966786,0.563000852514919,0.36508057146930256,0.5534341920827492,0.35,0.09645708047797295,0.07584455169800715,8,193,5,4
week6-m2-f25-seed17,M2,25,17,Finland,4000,0.298402629864283,0.2657129626461441,0.21977654472411498,0.40962727102453644,0.24500678822283378,0.4549840479340129,0.35,0.11826292670757041,0.1291244060041446,21,1012,1,4
week6-m2-f25-seed17,M2,25,17,Portugal,4000,0.27456568974372425,0.25676783557139465,0.20349854799277126,0.30118384401114207,0.23448346362899264,0.3439979335030813,0.35,0.159762669567802,0.14871409081468223,3,286,1,4
week6-m2-f25-seed17,M2,25,17,OOD,8000,0.28648415980400366,,,,,,0.35,,,24,1298,2,4
